playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I992016,17.0,Zach,Merrett,26,179,85,7,LEFT,VIC,2013,2014,Cobden (Vic)/Melbourne Grammar (Vic)/Sandringham U18,26.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992016.png?i10c=img.resize(scale_height:0.6),03/10/1995,CD_T50,ESS,Essendon,Bombers,17.0,82.9,5.0,5.0,317.0,26.0,66.0,0.0,0.0,1.0,0.0,29.6,151.0,0.0,0.0,0.0,227.0,74.3,509.0,1825.0,378.0,169.0,10.0,10.0,30.0,37.5,16.0,6.0,103.0,245.0,0.0,0.0,0.0,0.0,95.0,4.0,47.0,64.0,2.0,1.0,264.0,1.1,70.0,0.0,1.0,7992.0,26.0,378.0,10.0,524.1,37.0,0.0,123.0,23.0,16.0,4.0,50.0,73.0,8.0,76.0,510.0,79.0,359.0,17.0,82.9,0.3,0.3,317.0,1.5,3.9,0.0,0.0,0.1,0.0,29.6,8.9,0.0,0.0,0.0,13.4,74.3,29.9,107.4,22.2,9.9,0.6,0.6,1.8,37.5,0.9,0.4,6.1,14.4,0.0,0.0,0.0,0.0,5.6,0.2,2.8,64.0,2.0,1.0,15.5,1.1,4.1,0.0,0.1,470.1,1.5,22.2,528.6,2.2,0.0,7.2,1.4,0.9,0.2,2.9,4.3,0.5,4.5,30.0,4.6,21.1
CD_I992048,14.0,Anthony,Scott,27,180,77,28,LEFT,VIC,2020,2021,Kew Comets (Vic)/Trinity Gram (Vic)/Oakl U18/Old Trinity (Vic)/Foots (VFL),,preseason,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992048.png?i10c=img.resize(scale_height:0.6),28/02/1995,CD_T140,WB,Western Bulldogs,Bulldogs,14.0,74.2,3.0,2.0,0.0,1.0,18.0,3.0,42.9,7.0,2.0,30.0,51.0,5.0,2.0,40.0,56.0,79.1,163.0,698.0,129.0,78.0,7.0,5.0,16.0,53.8,5.0,7.0,35.0,61.0,0.0,0.0,0.0,0.0,30.0,5.0,24.0,76.5,0.0,0.0,102.0,1.7,48.0,8.0,8.0,3025.0,21.0,117.0,326.0,203.0,10.0,0.0,54.0,11.0,13.0,12.0,14.0,20.0,1.0,15.0,170.0,27.0,119.0,14.0,74.2,0.2,0.1,0.0,0.1,1.3,0.2,42.9,0.5,0.1,30.0,3.6,0.4,0.1,40.0,4.0,79.1,11.6,49.9,9.2,5.6,0.5,0.4,1.1,53.8,0.4,0.5,2.5,4.4,0.0,0.0,0.0,0.0,2.1,0.4,1.7,76.5,0.0,0.0,7.3,1.7,3.4,0.6,0.6,216.1,1.5,8.4,203.0,0.7,0.0,3.9,0.8,0.9,0.9,1.0,1.4,0.1,1.1,12.1,1.9,8.5
CD_I992049,20.0,Jayden,Short,26,178,76,15,RIGHT,VIC,2016,2016,Bundoora (Vic)/Northern U18,,rookieElevation,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992049.png?i10c=img.resize(scale_height:0.6),24/01/1996,CD_T120,RICH,Richmond,Tigers,20.0,81.7,3.0,13.0,191.0,17.0,73.0,3.0,37.5,8.0,2.0,27.8,123.0,1.0,0.0,0.0,178.0,73.4,488.0,1969.0,358.0,273.0,10.0,11.0,14.0,46.2,6.0,6.0,95.0,95.0,0.0,0.0,0.0,0.0,99.0,8.0,66.0,69.5,49.0,41.0,393.0,4.1,108.0,2.0,1.0,11939.0,26.0,304.0,91.0,375.9,66.0,0.0,101.0,21.0,13.0,12.0,32.0,64.0,4.0,49.0,442.0,112.0,319.0,20.0,81.7,0.2,0.7,191.0,0.9,3.7,0.2,37.5,0.4,0.1,27.8,6.2,0.1,0.0,0.0,8.9,73.4,24.4,98.5,17.9,13.7,0.5,0.6,0.7,46.2,0.3,0.3,4.8,4.8,0.0,0.0,0.0,0.0,5.0,0.4,3.3,69.5,49.0,41.0,19.7,4.1,5.4,0.1,0.1,597.0,1.3,15.2,374.8,3.3,0.0,5.1,1.1,0.7,0.6,1.6,3.2,0.2,2.5,22.1,5.6,16.0
CD_I992054,7.0,Roarke,Smith,25,184,82,37,LEFT,VIC,2020,2015,Sunbury (Vic)/Calder U18,26.0,rookieElevation,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992054.png?i10c=img.resize(scale_height:0.6),11/09/1996,CD_T140,WB,Western Bulldogs,Bulldogs,7.0,54.7,1.0,0.0,0.0,0.0,12.0,1.0,50.0,2.0,1.0,34.8,23.0,1.0,0.0,0.0,32.0,75.8,66.0,269.0,50.0,22.0,3.0,2.0,4.0,50.0,1.0,1.0,17.0,33.0,0.0,0.0,0.0,0.0,8.0,1.0,12.0,66.7,0.0,0.0,33.0,1.0,17.0,1.0,0.0,703.0,5.0,72.0,420.0,143.3,5.0,0.0,13.0,1.0,2.0,3.0,3.0,12.0,3.0,3.0,66.0,10.0,43.0,7.0,54.7,0.1,0.0,0.0,0.0,1.7,0.1,50.0,0.3,0.1,34.8,3.3,0.1,0.0,0.0,4.6,75.8,9.4,38.4,7.1,3.1,0.4,0.3,0.6,50.0,0.1,0.1,2.4,4.7,0.0,0.0,0.0,0.0,1.1,0.1,1.7,66.7,0.0,0.0,4.7,1.0,2.4,0.1,0.0,100.5,0.7,10.3,143.3,0.7,0.0,1.9,0.1,0.3,0.4,0.4,1.7,0.4,0.4,9.4,1.4,6.1
CD_I992059,10.0,Sam,Switkowski,25,179,74,39,RIGHT,VIC,2017,2018,Research (Vic)/Northern U18/Box Hill Hawks (VFL),73.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992059.png?i10c=img.resize(scale_height:0.6),20/11/1996,CD_T60,FRE,Fremantle,Freo,10.0,78.4,5.0,8.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,45.8,66.0,4.0,0.0,0.0,53.0,76.5,153.0,662.0,117.0,35.0,19.0,7.0,8.0,61.1,9.0,11.0,51.0,92.0,0.0,0.0,0.0,0.0,29.0,2.0,16.0,57.4,0.0,0.0,61.0,0.7,15.0,7.0,1.0,1835.0,12.0,224.0,249.0,258.2,1.0,0.0,57.0,15.0,18.0,4.0,17.0,48.0,18.0,22.0,144.0,17.0,78.0,10.0,78.4,0.5,0.8,10.0,0.5,1.5,0.0,0.0,0.0,0.0,45.8,6.6,0.4,0.0,0.0,5.3,76.5,15.3,66.2,11.7,3.5,1.9,0.7,0.8,61.1,0.9,1.1,5.1,9.2,0.0,0.0,0.0,0.0,2.9,0.2,1.6,57.4,0.0,0.0,6.1,0.7,1.5,0.7,0.1,183.6,1.2,22.4,258.2,0.1,0.0,5.7,1.5,1.8,0.4,1.7,4.8,1.8,2.2,14.4,1.7,7.8
CD_I992128,20.0,Ryan,Burton,25,191,90,3,RIGHT,SA,2015,2016,PHOS-Camden (SA)/North Adelaide (SANFL)/Hawthorn,19.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992128.png?i10c=img.resize(scale_height:0.6),31/01/1997,CD_T110,PORT,Port Adelaide,Power,20.0,80.8,4.0,4.0,0.0,1.0,46.0,8.0,28.6,28.0,3.0,27.0,91.0,0.0,0.0,0.0,149.0,77.6,415.0,1624.0,322.0,250.0,1.0,15.0,11.0,36.4,3.0,4.0,70.0,92.0,0.0,0.0,0.0,0.0,41.0,23.0,104.0,77.4,96.0,80.0,323.0,3.5,107.0,4.0,0.0,10492.0,36.0,190.0,203.0,292.6,125.0,0.0,67.0,26.0,11.0,27.0,12.0,39.0,0.0,13.0,337.0,78.0,246.0,20.0,80.8,0.2,0.2,0.0,0.1,2.3,0.4,28.6,1.4,0.2,27.0,4.6,0.0,0.0,0.0,7.5,77.6,20.8,81.2,16.1,12.5,0.1,0.8,0.6,36.4,0.2,0.2,3.5,4.6,0.0,0.0,0.0,0.0,2.1,1.2,5.2,77.4,96.0,80.0,16.2,3.5,5.4,0.2,0.0,524.6,1.8,9.5,285.7,6.3,0.0,3.4,1.3,0.6,1.4,0.6,2.0,0.0,0.7,16.9,3.9,12.3
CD_I992242,19.0,Jordan,Dawson,25,192,86,12,LEFT,SA,2015,2017,Robe (SA)/Sturt (SANFL)/Sydney,56.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992242.png?i10c=img.resize(scale_height:0.6),09/04/1997,CD_T10,ADEL,Adelaide Crows,Crows,19.0,90.4,4.0,9.0,11.0,2.0,59.0,9.0,40.9,22.0,14.0,25.4,104.0,9.0,3.0,33.3,168.0,77.3,459.0,1924.0,355.0,269.0,3.0,14.0,10.0,62.5,7.0,10.0,73.0,110.0,0.0,0.0,0.0,0.0,71.0,40.0,122.0,77.1,64.0,50.0,349.0,3.2,131.0,6.0,2.0,11165.0,62.0,276.0,12.0,495.2,117.0,0.0,89.0,28.0,16.0,48.0,11.0,58.0,5.0,13.0,410.0,101.0,306.0,19.0,90.4,0.2,0.5,11.0,0.1,3.1,0.5,40.9,1.2,0.7,25.4,5.5,0.5,0.2,33.3,8.8,77.3,24.2,101.3,18.7,14.2,0.2,0.7,0.5,62.5,0.4,0.5,3.8,5.8,0.0,0.0,0.0,0.0,3.7,2.1,6.4,77.1,64.0,50.0,18.4,3.2,6.9,0.3,0.1,587.6,3.3,14.5,495.2,6.2,0.0,4.7,1.5,0.8,2.5,0.6,3.1,0.3,0.7,21.6,5.3,16.1
CD_I992330,6.0,Jordon,Sweet,24,205,103,41,RIGHT,SA,2018,2021,Tea Tree Gully (SA)/North Adelaide (SANFL),23.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992330.png?i10c=img.resize(scale_height:0.6),02/02/1998,CD_T140,WB,Western Bulldogs,Bulldogs,6.0,72.6,0.0,0.0,101.0,2.0,12.0,2.0,66.7,3.0,0.0,45.8,22.0,3.0,1.0,33.3,35.0,76.6,47.0,368.0,36.0,17.0,2.0,8.0,8.0,100.0,2.0,1.0,8.0,26.0,136.0,50.0,36.8,41.5,7.0,0.0,5.0,81.0,0.0,0.0,21.0,0.8,9.0,0.0,1.0,586.0,16.0,75.0,532.0,78.1,5.0,328.0,24.0,17.0,1.0,10.0,9.0,25.0,1.0,11.0,48.0,9.0,26.0,6.0,72.6,0.0,0.0,101.0,0.3,2.0,0.3,66.7,0.5,0.0,45.8,3.7,0.5,0.2,33.3,5.8,76.6,7.8,61.3,6.0,2.8,0.3,1.3,1.3,100.0,0.3,0.2,1.3,4.3,22.7,8.3,36.8,41.5,1.2,0.0,0.8,81.0,0.0,0.0,3.5,0.8,1.5,0.0,0.2,97.8,2.7,12.5,78.1,0.8,54.7,4.0,2.8,0.2,1.7,1.5,4.2,0.2,1.8,8.0,1.5,4.3
CD_I992351,19.0,Bailey,Williams,24,189,86,34,RIGHT,SA,2015,2016,Brighton District &amp; Old Scholars (SA)/Glenelg (SANFL),48.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992351.png?i10c=img.resize(scale_height:0.6),10/10/1997,CD_T140,WB,Western Bulldogs,Bulldogs,19.0,79.7,7.0,1.0,0.0,0.0,44.0,2.0,16.7,12.0,7.0,28.9,81.0,8.0,3.0,37.5,114.0,74.8,278.0,1077.0,208.0,103.0,5.0,17.0,10.0,31.3,4.0,5.0,58.0,113.0,0.0,0.0,0.0,0.0,47.0,14.0,70.0,62.4,4.0,4.0,165.0,1.5,72.0,3.0,2.0,5063.0,35.0,211.0,199.0,296.0,34.0,0.0,77.0,23.0,16.0,26.0,11.0,36.0,4.0,11.0,280.0,46.0,199.0,19.0,79.7,0.4,0.1,0.0,0.0,2.3,0.1,16.7,0.6,0.4,28.9,4.3,0.4,0.2,37.5,6.0,74.8,14.6,56.7,10.9,5.4,0.3,0.9,0.5,31.3,0.2,0.3,3.1,5.9,0.0,0.0,0.0,0.0,2.5,0.7,3.7,62.4,4.0,4.0,8.7,1.5,3.8,0.2,0.1,266.5,1.8,11.1,297.9,1.8,0.0,4.1,1.2,0.8,1.4,0.6,1.9,0.2,0.6,14.7,2.4,10.5
CD_I992374,17.0,Dan,Butler,26,182,81,16,RIGHT,VIC,2014,2017,Lake Wendouree (Vic)/North Ballarat U18/Richmond,67.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992374.png?i10c=img.resize(scale_height:0.6),03/06/1996,CD_T130,STK,St Kilda,Saints,17.0,80.0,8.0,6.0,0.0,2.0,38.0,0.0,0.0,0.0,2.0,39.8,64.0,14.0,4.0,28.6,73.0,61.7,167.0,913.0,103.0,55.0,28.0,15.0,15.0,51.4,15.0,18.0,48.0,55.0,0.0,0.0,0.0,0.0,34.0,3.0,18.0,49.1,0.0,0.0,112.0,2.0,35.0,6.0,2.0,2870.0,12.0,328.0,212.0,288.1,0.0,0.0,63.0,10.0,35.0,4.0,6.0,69.0,25.0,8.0,161.0,43.0,97.0,17.0,80.0,0.5,0.4,0.0,0.1,2.2,0.0,0.0,0.0,0.1,39.8,3.8,0.8,0.2,28.6,4.3,61.7,9.8,53.7,6.1,3.2,1.6,0.9,0.9,51.4,0.9,1.1,2.8,3.2,0.0,0.0,0.0,0.0,2.0,0.2,1.1,49.1,0.0,0.0,6.6,2.0,2.1,0.4,0.1,168.8,0.7,19.3,284.2,0.0,0.0,3.7,0.6,2.1,0.2,0.4,4.1,1.5,0.5,9.5,2.5,5.7
CD_I992462,8.0,Daniel,Howe,26,193,88,17,RIGHT,VIC,2014,2015,Rennie (NSW)/Xavier College (Vic)/Murray U18,31.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992462.png?i10c=img.resize(scale_height:0.6),04/12/1995,CD_T80,HAW,Hawthorn,Hawks,8.0,60.1,1.0,0.0,4.0,2.0,17.0,1.0,20.0,5.0,1.0,30.9,29.0,2.0,1.0,50.0,40.0,71.0,100.0,410.0,71.0,42.0,1.0,5.0,5.0,33.3,1.0,1.0,25.0,40.0,2.0,1.0,50.0,8.7,13.0,4.0,27.0,70.0,1.0,1.0,60.0,1.5,33.0,3.0,0.0,1617.0,17.0,75.0,301.0,221.9,7.0,23.0,17.0,8.0,3.0,13.0,4.0,13.0,1.0,6.0,94.0,22.0,65.0,8.0,60.1,0.1,0.0,4.0,0.3,2.1,0.1,20.0,0.6,0.1,30.9,3.6,0.3,0.1,50.0,5.0,71.0,12.5,51.3,8.9,5.3,0.1,0.6,0.6,33.3,0.1,0.1,3.1,5.0,0.3,0.1,50.0,8.7,1.6,0.5,3.4,70.0,1.0,1.0,7.5,1.5,4.1,0.4,0.0,202.2,2.1,9.4,221.9,0.9,2.9,2.1,1.0,0.4,1.6,0.5,1.6,0.1,0.8,11.8,2.8,8.1
CD_I992468,19.0,Rowan,Marshall,26,201,105,19,RIGHT,VIC,2016,2017,Heathmere (Vic)/North Ballarat U18/North Ballarat (VFL),10.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992468.png?i10c=img.resize(scale_height:0.6),24/11/1995,CD_T130,STK,St Kilda,Saints,19.0,82.5,7.0,0.0,272.0,15.0,69.0,2.0,18.2,11.0,24.0,53.7,167.0,55.0,17.0,30.9,100.0,68.8,308.0,1753.0,212.0,130.0,8.0,35.0,35.0,52.9,5.0,9.0,68.0,109.0,421.0,106.0,25.2,43.7,48.0,18.0,54.0,65.3,0.0,0.0,199.0,1.8,94.0,10.0,13.0,4360.0,46.0,245.0,61.0,406.1,21.0,964.0,86.0,49.0,17.0,30.0,48.0,61.0,10.0,63.0,311.0,67.0,144.0,19.0,82.5,0.4,0.0,272.0,0.8,3.6,0.1,18.2,0.6,1.3,53.7,8.8,2.9,0.9,30.9,5.3,68.8,16.2,92.3,11.2,6.8,0.4,1.8,1.8,52.9,0.3,0.5,3.6,5.7,22.2,5.6,25.2,43.7,2.5,0.9,2.8,65.3,0.0,0.0,10.5,1.8,4.9,0.5,0.7,229.5,2.4,12.9,391.2,1.1,50.7,4.5,2.6,0.9,1.6,2.5,3.2,0.5,3.3,16.4,3.5,7.6
CD_I992472,2.0,Oscar,McDonald,26,196,98,39,RIGHT,VIC,2014,2015,Edenhope-Apsley (Vic)/North Ballarat U18/Melbourne,53.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992472.png?i10c=img.resize(scale_height:0.6),18/03/1996,CD_T30,CARL,Carlton,Blues,2.0,72.6,0.0,0.0,0.0,0.0,4.0,2.0,28.6,7.0,1.0,41.7,10.0,0.0,0.0,0.0,6.0,70.8,24.0,99.0,17.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,61.1,0.0,0.0,18.0,3.0,10.0,0.0,0.0,261.0,9.0,9.0,632.0,23.6,4.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,5.0,14.0,2.0,72.6,0.0,0.0,0.0,0.0,2.0,1.0,28.6,3.5,0.5,41.7,5.0,0.0,0.0,0.0,3.0,70.8,12.0,49.5,8.5,5.5,0.0,0.0,1.5,0.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,61.1,0.0,0.0,9.0,3.0,5.0,0.0,0.0,130.9,4.5,4.5,23.6,2.0,0.0,2.0,1.5,0.0,3.5,0.0,0.0,0.0,0.0,12.0,2.5,7.0
CD_I992499,16.0,Kayne,Turner,26,180,71,28,RIGHT,VIC,2014,2014,Wodonga (Vic)/Murray U18,,rookieElevation,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992499.png?i10c=img.resize(scale_height:0.6),31/12/1995,CD_T100,NMFC,North Melbourne,Kangaroos,16.0,79.6,3.0,1.0,15.0,1.0,36.0,2.0,33.3,6.0,3.0,33.1,54.0,3.0,0.0,0.0,134.0,78.0,164.0,756.0,128.0,76.0,5.0,12.0,13.0,57.1,1.0,4.0,36.0,59.0,0.0,0.0,0.0,0.0,20.0,11.0,57.0,72.4,2.0,1.0,105.0,1.8,53.0,3.0,3.0,2015.0,22.0,211.0,367.0,174.6,23.0,0.0,28.0,10.0,7.0,14.0,2.0,40.0,3.0,3.0,163.0,26.0,109.0,16.0,79.6,0.2,0.1,15.0,0.1,2.3,0.1,33.3,0.4,0.2,33.1,3.4,0.2,0.0,0.0,8.4,78.0,10.3,47.3,8.0,4.8,0.3,0.8,0.8,57.1,0.1,0.3,2.3,3.7,0.0,0.0,0.0,0.0,1.3,0.7,3.6,72.4,2.0,1.0,6.6,1.8,3.3,0.2,0.2,126.0,1.4,13.2,174.6,1.4,0.0,1.8,0.6,0.4,0.9,0.1,2.5,0.2,0.2,10.2,1.6,6.8
CD_I992644,10.0,Braydon,Preuss,27,206,113,11,RIGHT,QLD,2016,2017,Surfers Paradise (Qld)/Townsville (Qld)/North Melb/Melbourne,,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992644.png?i10c=img.resize(scale_height:0.6),16/06/1995,CD_T1010,GWS,GWS Giants,Giants,10.0,68.3,8.0,0.0,168.0,7.0,44.0,1.0,25.0,4.0,21.0,68.5,85.0,13.0,5.0,38.5,50.0,59.7,124.0,856.0,74.0,42.0,4.0,23.0,20.0,20.0,6.0,2.0,32.0,40.0,326.0,114.0,35.0,59.3,42.0,16.0,27.0,50.0,0.0,0.0,84.0,2.1,41.0,2.0,1.0,2772.0,13.0,103.0,474.0,111.4,12.0,550.0,45.0,32.0,10.0,10.0,25.0,26.0,5.0,32.0,124.0,38.0,39.0,10.0,68.3,0.8,0.0,168.0,0.7,4.4,0.1,25.0,0.4,2.1,68.5,8.5,1.3,0.5,38.5,5.0,59.7,12.4,85.6,7.4,4.2,0.4,2.3,2.0,20.0,0.6,0.2,3.2,4.0,32.6,11.4,35.0,59.3,4.2,1.6,2.7,50.0,0.0,0.0,8.4,2.1,4.1,0.2,0.1,277.2,1.3,10.3,100.9,1.2,55.0,4.5,3.2,1.0,1.0,2.5,2.6,0.5,3.2,12.4,3.8,3.9
CD_I992786,7.0,Jake,Aarts,27,177,76,16,RIGHT,VIC,2018,2020,Beaconsfield (Vic)/Bendigo (VFL)/Richmond (VFL),16.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/992786.png?i10c=img.resize(scale_height:0.6),08/12/1994,CD_T120,RICH,Richmond,Tigers,7.0,38.8,2.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,50.0,25.0,2.0,0.0,0.0,22.0,68.0,50.0,199.0,34.0,8.0,2.0,6.0,5.0,25.0,1.0,2.0,17.0,29.0,0.0,0.0,0.0,0.0,6.0,2.0,14.0,38.1,1.0,0.0,21.0,0.7,7.0,3.0,0.0,740.0,4.0,59.0,376.0,171.9,3.0,1.0,16.0,6.0,8.0,1.0,5.0,14.0,5.0,6.0,50.0,15.0,25.0,7.0,38.8,0.3,0.0,7.0,0.1,1.4,0.0,0.0,0.0,0.0,50.0,3.6,0.3,0.0,0.0,3.1,68.0,7.1,28.4,4.9,1.1,0.3,0.9,0.7,25.0,0.1,0.3,2.4,4.1,0.0,0.0,0.0,0.0,0.9,0.3,2.0,38.1,1.0,0.0,3.0,0.7,1.0,0.4,0.0,105.7,0.6,8.4,171.9,0.4,0.1,2.3,0.9,1.1,0.1,0.7,2.0,0.7,0.9,7.1,2.1,3.6
CD_I993107,20.0,Harry,Himmelberg,26,195,94,27,RIGHT,NSW,2015,2016,Mangoplah-CUE (NSW)/NSW-ACT U18/Eastlake (NEAFL),16.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/993107.png?i10c=img.resize(scale_height:0.6),08/05/1996,CD_T1010,GWS,GWS Giants,Giants,20.0,90.4,6.0,10.0,25.0,0.0,55.0,7.0,22.6,31.0,19.0,35.5,108.0,19.0,1.0,5.3,99.0,78.2,349.0,1574.0,273.0,184.0,17.0,20.0,17.0,75.9,7.0,22.0,66.0,107.0,13.0,1.0,7.7,17.1,37.0,29.0,85.0,76.0,52.0,47.0,242.0,2.3,114.0,13.0,10.0,8026.0,63.0,219.0,86.0,381.0,84.0,76.0,81.0,22.0,29.0,49.0,4.0,46.0,14.0,4.0,304.0,79.0,196.0,20.0,90.4,0.3,0.5,25.0,0.0,2.8,0.4,22.6,1.6,1.0,35.5,5.4,1.0,0.1,5.3,5.0,78.2,17.5,78.7,13.7,9.2,0.9,1.0,0.9,75.9,0.4,1.1,3.3,5.4,0.7,0.1,7.7,17.1,1.9,1.5,4.3,76.0,52.0,47.0,12.1,2.3,5.7,0.7,0.5,401.3,3.2,11.0,377.6,4.2,3.8,4.1,1.1,1.5,2.5,0.2,2.3,0.7,0.2,15.2,4.0,9.8
